image_path,xmin,ymin,xmax,ymax,label
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,3062.834961,1664.501465,3285.445313,1891.982666,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,2399.411621,701.007019,2859.504639,1151.844971,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,2841.419434,747.0651245,3168.625488,1085.459595,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,1543.188843,1575.72876,1697.718628,1720.617798,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1107.292847,473.0934448,1327.291504,690.8094482,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,933.7407837,1115.974609,1186.550049,1373.724365,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,382.9413147,1895.62793,702.3366699,2225.932373,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3311.544434,1400.619019,3929.480225,2028.91687,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,1066.555542,1214.187012,1389.185791,1546.38916,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,259.8860779,3361.054932,452.1611633,3581.336426,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,1404.801758,2673.734619,1646.6698,2899.425537,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,2523.17627,1288.571655,2736.481689,1468.890015,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,1305.981567,1807.558228,1580.785767,2063.027344,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2434.158203,2715.737061,2760.672607,3056.534668,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,1015.234802,1911.749756,1283.110596,2160.059082,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,2021.613281,3286.01123,2239.354492,3515.281738,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,182.8626556,1610.684692,492.7270203,1924.38562,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1947.939941,2547.076904,2299.584961,2857.522461,Tree
Leonor Aspiazu RGB_12_11400_0_15400_4000.png,1964.632446,1478.334351,2201.742188,1726.840454,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2660.453125,3767.30249,3051.763916,4000.0,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,1101.053467,3878.259277,1328.929688,3995.622559,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1398.062988,3157.85376,1637.979004,3362.919678,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2738.413818,2822.546143,2998.679932,3052.66333,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,2660.338623,1573.461182,2918.172852,1854.264771,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,2748.833008,1717.052734,2980.806152,1948.725464,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2767.651367,3306.901611,3033.80957,3595.018311,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,1266.808105,622.1902466,1690.897949,1041.927124,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1617.208252,1356.628418,1906.479614,1630.899292,Tree
Manuel Macias RGB_9_9748_0_13748_4000.png,2.344514132,1448.365967,188.6316986,1861.298096,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3325.883545,2.590354919,3709.932861,336.8046875,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2774.757568,610.2998047,2968.598145,814.2734375,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,3681.758301,653.6968384,3927.016846,897.1195679,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2988.646484,2024.167725,3233.471436,2263.556641,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,388.3708496,274.2788086,639.0770264,504.4884338,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1378.265991,72.01013184,1627.045532,343.3440247,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,24.36369133,1235.179932,339.0693665,1558.045044,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,2760.66748,1428.069336,3019.2229,1655.858398,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,1380.088013,1238.607788,1593.153076,1484.02124,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,578.8928223,384.4309998,855.8604126,633.3790283,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,244.2289734,427.3588562,423.9885254,609.7269897,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,2842.488281,3486.26416,3018.996338,3664.095215,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,3255.48877,3003.301758,3544.994385,3340.313477,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3288.989014,837.7480469,3481.206543,1030.390991,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2524.731934,3368.406006,2881.264893,3732.159424,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2646.559814,1858.90979,2874.025146,2106.963135,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,1168.941895,170.8424377,1379.557007,401.5301514,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1402.195557,3322.868896,1696.427246,3641.435791,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,4.59481287,3748.61377,248.8634796,3990.760742,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,774.3493652,975.576416,1022.130127,1231.460815,Tree
Carlos Vera Arteaga RGB_8_7600_0_11600_4000.png,1856.165771,3396.530029,2108.549561,3630.483398,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,896.3497314,3629.709961,1138.796997,3868.02124,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,2150.841797,633.3413696,2363.515625,835.6186523,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,1862.12085,717.8568726,2128.568848,990.7364502,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,1915.843506,2807.546875,2155.4729,3083.84082,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,5.630687237,72.48983002,197.9542542,357.0365906,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,3612.641357,1709.342651,3798.425537,1908.257324,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,213.1790314,1408.751709,575.1469116,1821.241577,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,2914.263672,1242.80835,3133.470947,1484.96814,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2543.137939,1193.640991,2770.516113,1414.320801,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,1893.128906,3461.827148,2149.131348,3730.963135,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,3866.829834,1547.795044,3996.741211,1732.864014,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,924.3347168,3290.504639,1128.983643,3482.032715,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,424.2527771,1408.339111,625.5263672,1650.058594,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2870.98999,2032.769531,3023.975586,2170.385254,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,607.6743164,293.334259,855.9486084,522.8612671,Tree
Flora Pluas RGB_20_12782_0_16782_4000.png,1623.347412,3162.083008,1886.985718,3448.76123,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2067.303955,2916.833008,2248.548096,3113.819336,Tree
Manuel Macias RGB_10_9748_3800_13748_7800.png,828.7759399,2946.692383,1147.612915,3252.680664,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,851.3751831,3413.09082,1199.489258,3750.20874,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,462.4045105,2057.249512,720.527771,2302.438721,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,810.4694824,2840.689941,1221.601807,3274.268799,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,1796.711426,2062.809082,1938.629395,2210.768311,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,2911.099609,467.6773376,3283.425293,815.5500488,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,1800.915161,568.1136475,2076.57373,869.284729,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,1874.047119,3761.366211,2198.515625,3993.60083,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,1518.522583,367.2537537,1765.842773,604.8751831,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1866.199341,46.05510712,2166.711914,334.2430725,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,3012.936035,1929.859863,3176.789307,2098.933594,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1765.652344,2314.875244,1999.276733,2554.492188,Tree
Manuel Macias RGB_6_7600_0_11600_4000.png,1561.302734,3446.755127,1915.987183,3861.515137,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1010.156006,1342.411377,1348.292358,1646.837891,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2364.807617,351.1497803,2691.238281,656.6205444,Tree
Carlos Vera Guevara RGB_12_8425_0_12425_4000.png,402.8585815,3170.091309,637.1925049,3414.593506,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,2172.108887,1427.030151,2433.302002,1689.631836,Tree
Carlos Vera Guevara RGB_11_7600_8305_11600_12305.png,690.1255493,52.71433258,886.8577271,233.3702087,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,370.7792969,3742.215088,672.8874512,3995.491943,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,2584.497559,2978.346924,2913.445068,3343.320801,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,3580.234375,3043.890381,3831.370117,3310.292236,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,3683.996338,760.9539185,3957.836914,1025.897217,Tree
Carlos Vera Guevara RGB_12_8425_0_12425_4000.png,0.0,3067.729736,300.6100769,3367.30127,Tree
Manuel Macias RGB_2_0_6879_4000_10879.png,2025.109863,1781.97876,2254.276367,2018.203247,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,1791.9021,1443.138062,2119.630859,1748.616455,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1360.156494,3514.352295,1714.439697,3919.787354,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1764.918335,607.1611328,2000.293579,859.1225586,Tree
